iso3,year,renew_pct
PYF,1994,6.8
QAT,1994,0.0
ROU,1994,7.6
RUS,1994,3.9
RWA,1994,78.5
SAS,1994,53.062473755378
SAU,1994,0.0
SDN,1994,79.5
SEN,1994,54.8
SGP,1994,0.5
SLB,1994,54.5
SLE,1994,92.7
SLV,1994,57.2
SOM,1994,89.9
SRB,1994,20.9
SSA,1994,73.7590337106
SSF,1994,73.7460753178804
SST,1994,27.0318665919282
STP,1994,53.4
SVK,1994,4.7
SVN,1994,12.3
SWE,1994,31.4
SWZ,1994,55.3
SYC,1994,2.8
SYR,1994,2.0
TCA,1994,0.5
TCD,1994,89.3
TEA,1994,34.2669462105969
TEC,1994,5.24991526703319
TGO,1994,81.6
THA,1994,23.8
TJK,1994,57.2
TKM,1994,0.0
TLA,1994,30.6247086091303
TMN,1994,3.51815588197645
TON,1994,1.2
TSA,1994,53.062473755378
TSS,1994,73.7460753178804
TTO,1994,1.3
TUN,1994,14.2
TUR,1994,24.0
TUV,1994,0.0
TZA,1994,95.2
UGA,1994,97.3
UKR,1994,1.1
UMC,1994,25.9589614328704
URY,1994,42.2
USA,1994,4.1
UZB,1994,1.6
VCT,1994,10.5
VEN,1994,13.8
VGB,1994,1.1
VIR,1994,0.5
VNM,1994,67.8
VUT,1994,43.5
WLD,1994,17.3549006707797
WSM,1994,60.0
YEM,1994,1.4
ZAF,1994,18.6
ZMB,1994,86.9
ZWE,1994,68.5
ABW,1995,0.2
AFE,1995,64.8033520709095
AFG,1995,31.8
AFW,1995,86.1995439699717
AGO,1995,73.8
ALB,1995,50.6
AND,1995,14.3
ARB,1995,6.90481920262246
ARE,1995,0.1
ARG,1995,10.2
ARM,1995,9.3
ASM,1995,0.0
ATG,1995,0.0
AUS,1995,8.2
AUT,1995,25.7
AZE,1995,1.4
BDI,1995,93.7
BEL,1995,1.3
BEN,1995,94.8
BFA,1995,86.4
BGD,1995,63.8
BGR,1995,3.0
BHR,1995,0.0
BHS,1995,0.0
BIH,1995,33.2
BLR,1995,2.8
BLZ,1995,34.9
BMU,1995,0.3
BOL,1995,33.2
BRA,1995,46.1
BRB,1995,14.4
BRN,1995,0.0
BTN,1995,94.4
BWA,1995,48.9
CAF,1995,93.0
CAN,1995,22.4
CEB,1995,7.84895965667676
CHE,1995,17.6
CHL,1995,34.2
CHN,1995,29.4
CIV,1995,74.9
CMR,1995,84.5
COD,1995,96.9
COG,1995,69.8
COL,1995,33.5
COM,1995,73.0
CPV,1995,30.8
CRI,1995,35.0
CSS,1995,18.3660236220472
CUB,1995,41.3
CUW,1995,0.1
CYM,1995,0.0
CYP,1995,3.3
CZE,1995,5.3
DEU,1995,2.3
DJI,1995,32.2
DMA,1995,15.7
DNK,1995,7.5
DOM,1995,22.3
DZA,1995,0.4
EAP,1995,31.9977319807716
EAR,1995,32.76563404204
EAS,1995,23.0905472296925
ECA,1995,6.90256432366276
ECS,1995,6.96165782380635
ECU,1995,20.4
EGY,1995,9.4
EMU,1995,7.16319053246446
ERI,1995,77.9
ESP,1995,8.3
EST,1995,17.9
ETH,1995,96.2
EUU,1995,8.03380062038721
FCS,1995,44.5520900713599
FIN,1995,27.3
FJI,1995,58.4
FRA,1995,10.7
FRO,1995,3.2
FSM,1995,0.8
GAB,1995,72.0
GBR,1995,1.1
GEO,1995,46.4
GHA,1995,79.8
GIB,1995,0.0
GIN,1995,90.0
GMB,1995,60.1
GNB,1995,88.6
GNQ,1995,78.7
GRC,1995,8.3
GRD,1995,7.4
GRL,1995,10.7
GTM,1995,65.0
GUM,1995,0.4
GUY,1995,31.0
HIC,1995,6.47413571807966
HKG,1995,0.1
HND,1995,63.0
HPC,1995,86.9915561133773
HRV,1995,30.3
HTI,1995,87.0
HUN,1995,5.4
IBD,1995,23.1655564416797
IBT,1995,28.6405771171951
IDA,1995,70.2121288538132
IDB,1995,61.3548909756949
IDN,1995,50.7
IDX,1995,79.3351316104689
IND,1995,49.5
IRL,1995,1.9
IRN,1995,1.0
IRQ,1995,0.4
ISL,1995,55.7
ISR,1995,5.4
ITA,1995,4.5
JAM,1995,13.7
JOR,1995,2.2
JPN,1995,3.7
KAZ,1995,1.6
KEN,1995,78.2
KGZ,1995,35.0
KHM,1995,82.5
KIR,1995,59.1
KNA,1995,36.5
KOR,1995,0.4
KWT,1995,0.1
LAC,1995,32.1410046537309
LAO,1995,85.6
LBN,1995,4.4
LBR,1995,87.0
LBY,1995,2.2
LCA,1995,29.7
LCN,1995,30.2827525482833
LDC,1995,85.4756053466163
LIC,1995,67.4459663824722
LIE,1995,55.0
LKA,1995,69.9
LMC,1995,54.3954338166461
LMY,1995,34.3584262812455
LSO,1995,50.8
LTE,1995,20.9483096077238
LTU,1995,10.3
LUX,1995,4.0
LVA,1995,32.4
MAC,1995,0.6
MAR,1995,17.7
MDA,1995,2.8
MDG,1995,86.1
MDV,1995,3.3
MEA,1995,2.48436674811709
MEX,1995,13.3
MHL,1995,19.4
MIC,1995,32.8339939075569
MKD,1995,17.8
MLI,1995,85.1
MLT,1995,0.0
MMR,1995,85.2
MNA,1995,3.4778083311485
MNG,1995,3.0
MNP,1995,0.0
MOZ,1995,92.8
MRT,1995,45.2
MUS,1995,38.8
MWI,1995,81.7
MYS,1995,6.1
NAC,1995,6.70467790750912
NAM,1995,32.1
NCL,1995,4.8
NER,1995,93.4
NGA,1995,88.0
NIC,1995,64.6
NLD,1995,1.2
NOR,1995,60.0
NPL,1995,91.7
NRU,1995,0.0
NZL,1995,28.7
OED,1995,7.54606364504028
OMN,1995,0.0
OSS,1995,28.5192485822306
PAK,1995,53.1
PAN,1995,34.8
PER,1995,33.3
PHL,1995,37.8
PLW,1995,0.0
PNG,1995,70.7
POL,1995,6.3
PRE,1995,79.4040956653764
PRI,1995,0.5
PRK,1995,9.6
PRT,1995,23.7
PRY,1995,70.2
PSE,1995,21.0
PSS,1995,47.1724479166667
PST,1995,6.69285662361957
PYF,1995,8.3
QAT,1995,0.1
ROU,1995,8.6
RUS,1995,3.9
RWA,1995,88.4
SAS,1995,51.9941521144289
SAU,1995,0.0
SDN,1995,81.5
SEN,1995,53.2
SGP,1995,0.4
SLB,1995,54.1
SLE,1995,93.8
SLV,1995,54.7
SOM,1995,90.6
SRB,1995,23.3
SSA,1995,73.3875616545392
SSF,1995,73.3758698072303
SST,1995,28.4125306805504
STP,1995,53.9
SVK,1995,4.2
SVN,1995,11.5
SWE,1995,33.9
SWZ,1995,54.6
SYC,1995,3.0
SYR,1995,1.8
TCA,1995,0.5
TCD,1995,89.2
TEA,1995,32.4317851577059
TEC,1995,5.37627999268471
TGO,1995,81.5
THA,1995,22.6
TJK,1995,60.6
TKM,1995,0.0
TLA,1995,30.2879549582525
TMN,1995,3.42209035352363
TON,1995,1.2
TSA,1995,51.9941521144289
TSS,1995,73.3758698072303
TTO,1995,1.2
TUN,1995,14.4
TUR,1995,21.9
TUV,1995,0.0
TZA,1995,93.3
UGA,1995,96.5
UKR,1995,1.0
UMC,1995,25.0920869614152
URY,1995,41.0
USA,1995,4.7
UZB,1995,1.5
VCT,1995,9.1
VEN,1995,13.2
VGB,1995,1.1
VIR,1995,0.5
VNM,1995,64.9
VUT,1995,45.4
WLD,1995,17.4260070071391
WSM,1995,58.6
YEM,1995,1.2
ZAF,1995,18.1
ZMB,1995,87.1
ZWE,1995,67.1
ABW,1996,0.2
AFE,1996,64.030989814655
AFG,1996,33.9
AFW,1996,85.1596962501469
AGO,1996,72.9
ALB,1996,51.6
AND,1996,13.9
ARB,1996,6.92848614716831
ARE,1996,0.1
ARG,1996,8.6
ARM,1996,12.5
ASM,1996,0.0
ATG,1996,0.0
AUS,1996,8.9
AUT,1996,24.1
AZE,1996,1.7
BDI,1996,93.5
BEL,1996,1.2
BEN,1996,84.2
BFA,1996,85.8
BGD,1996,62.1
BGR,1996,3.5
BHR,1996,0.0
BHS,1996,0.0
BIH,1996,32.9
BLR,1996,3.5
BLZ,1996,42.7
BMU,1996,0.4
BOL,1996,32.4
BRA,1996,44.5
BRB,1996,15.2
BRN,1996,0.0
BTN,1996,93.2
BWA,1996,46.4
CAF,1996,91.7
CAN,1996,22.1
CEB,1996,8.35013158072127
CHE,1996,16.7
CHL,1996,32.2
CHN,1996,30.5
CIV,1996,74.0
CMR,1996,84.9
COD,1996,97.0
COG,1996,75.4
COL,1996,33.6
COM,1996,73.4
CPV,1996,30.2
CRI,1996,36.6
CSS,1996,18.2324010217114
CUB,1996,41.4
CUW,1996,0.1
CYM,1996,0.0
CYP,1996,3.3
CZE,1996,5.2
DEU,1996,2.2
DJI,1996,34.0
DMA,1996,20.9
DNK,1996,7.3
DOM,1996,20.3
DZA,1996,0.4
EAP,1996,32.6740942528333
EAR,1996,32.0883084627716
EAS,1996,23.2753953408742
ECA,1996,7.38269514967791
ECS,1996,7.06972080377409
ECU,1996,19.3
EGY,1996,9.0
EMU,1996,7.29350066015999
ERI,1996,76.4
ESP,1996,10.1
EST,1996,20.1
ETH,1996,95.9
EUU,1996,8.09429277380687
FCS,1996,45.1594008435553
FIN,1996,26.9
FJI,1996,57.3
FRA,1996,10.5
FRO,1996,2.7
FSM,1996,0.8
GAB,1996,71.5
GBR,1996,0.9
GEO,1996,42.8
GHA,1996,78.8
GIB,1996,0.0
GIN,1996,88.8
GMB,1996,59.6
GNB,1996,89.4
GNQ,1996,73.5
GRC,1996,8.2
GRD,1996,6.2
GRL,1996,10.5
GTM,1996,65.6
GUM,1996,0.4
GUY,1996,29.0
HIC,1996,6.47622655210137
HKG,1996,0.1
HND,1996,62.6
HPC,1996,86.6770419470934
HRV,1996,32.6
HTI,1996,86.0
HUN,1996,5.1
IBD,1996,23.6141476497819
IBT,1996,29.16010543024
IDA,1996,69.7065771426932
IDB,1996,61.2639888764348
IDN,1996,49.3
IDX,1996,78.3400095759036
IND,1996,49.1
IRL,1996,2.0
IRN,1996,1.0
IRQ,1996,0.4
ISL,1996,52.3
ISR,1996,5.4
ITA,1996,4.8
JAM,1996,12.6
JOR,1996,2.2
JPN,1996,3.6
KAZ,1996,1.6
KEN,1996,77.2
KGZ,1996,29.5
KHM,1996,82.5
KIR,1996,55.3
KNA,1996,30.4
KOR,1996,0.6
KWT,1996,0.1
LAC,1996,31.2220890289867
LAO,1996,84.9
LBN,1996,5.0
LBR,1996,87.5
LBY,1996,2.1
LCA,1996,27.4
LCN,1996,29.3828576080918
LDC,1996,85.0939646951583
LIC,1996,68.77417673497
LIE,1996,51.8
LKA,1996,64.4
LMC,1996,53.7480339281164
LMY,1996,34.6269886891636
LSO,1996,50.8
LTE,1996,21.6704040220244
LTU,1996,11.5
LUX,1996,3.1
LVA,1996,32.0
MAC,1996,0.5
MAR,1996,19.1
MDA,1996,3.7
MDG,1996,85.5
MDV,1996,3.2
MEA,1996,2.4933637340614
MEX,1996,13.1
MHL,1996,19.6
MIC,1996,33.0553058067243
MKD,1996,14.2
MLI,1996,85.4
MLT,1996,0.0
MMR,1996,84.6
MNA,1996,3.52698992952161
MNG,1996,3.4
MNP,1996,0.0
MOZ,1996,93.1
MRT,1996,43.9
MUS,1996,35.6
MWI,1996,81.4
MYS,1996,4.9
NAC,1996,6.69124310754397
NAM,1996,31.4
NCL,1996,7.1
NER,1996,91.9
NGA,1996,87.1
NIC,1996,63.9
NLD,1996,1.3
NOR,1996,57.9
NPL,1996,91.5
NRU,1996,0.0
NZL,1996,27.6
OED,1996,7.47915388872562
OMN,1996,0.0
OSS,1996,28.4101378219611
PAK,1996,52.2
PAN,1996,36.8
PER,1996,31.7
PHL,1996,35.8
PLW,1996,0.0
PNG,1996,69.9
POL,1996,5.9
PRE,1996,79.0556886784926
PRI,1996,0.7
PRK,1996,10.2
PRT,1996,25.4
PRY,1996,70.8
PSE,1996,20.2
PSS,1996,46.4929820051414
PST,1996,6.68059922191371
PYF,1996,7.4
QAT,1996,0.1
ROU,1996,11.9
RUS,1996,3.7
RWA,1996,89.2
SAS,1996,51.3791472676178
SAU,1996,0.0
SDN,1996,83.6
SEN,1996,52.5
SGP,1996,0.5
SLB,1996,52.5
SLE,1996,94.3
SLV,1996,56.9
SOM,1996,91.0
SRB,1996,18.0
SSA,1996,72.503651818661
SSF,1996,72.4891140098255
SST,1996,28.2431243301179
STP,1996,55.6
SVK,1996,3.9
SVN,1996,11.1
SWE,1996,31.4
SWZ,1996,63.0
SYC,1996,2.3
SYR,1996,1.6
TCA,1996,0.6
TCD,1996,89.0
TEA,1996,33.0631982798107
TEC,1996,5.66512663791886
TGO,1996,73.1
THA,1996,21.0
TJK,1996,62.7
TKM,1996,0.0
TLA,1996,29.3320761872157
TMN,1996,3.47304785780767
TON,1996,1.5
TSA,1996,51.3791472676178
TSS,1996,72.4891140098255
TTO,1996,1.0
TUN,1996,14.4
TUR,1996,21.0
TUV,1996,0.0
TZA,1996,92.1
UGA,1996,96.3
UKR,1996,0.9
UMC,1996,25.3770677745383
URY,1996,37.5
USA,1996,4.8
UZB,1996,1.7
VCT,1996,9.0
VEN,1996,12.9
VGB,1996,0.9
VIR,1996,0.5
VNM,1996,62.6
VUT,1996,44.3
WLD,1996,17.4436634429496
WSM,1996,58.2
YEM,1996,1.2
ZAF,1996,17.4
ZMB,1996,89.6
ZWE,1996,66.7
ABW,1997,0.2
AFE,1997,63.2954279666217
AFG,1997,36.4
AFW,1997,83.9104514887354
AGO,1997,73.4
ALB,1997,55.9
AND,1997,14.0
ARB,1997,6.95525427376293
ARE,1997,0.1
ARG,1997,9.7
ARM,1997,10.1
ASM,1997,0.0
ATG,1997,0.0
AUS,1997,9.1
AUT,1997,24.9
AZE,1997,2.0
BDI,1997,93.4
BEL,1997,1.1
BEN,1997,80.6
BFA,1997,85.2
BGD,1997,60.0
BGR,1997,3.8
BHR,1997,0.0
BHS,1997,0.0
BIH,1997,27.6
BLR,1997,3.8
BLZ,1997,36.7
BMU,1997,0.4
BOL,1997,32.0
BRA,1997,43.7
BRB,1997,14.3
BRN,1997,0.0
BTN,1997,91.3
BWA,1997,45.8
CAF,1997,91.9
CAN,1997,21.8
CEB,1997,8.99646334068357
CHE,1997,17.4
CHL,1997,30.0
CHN,1997,30.0
CIV,1997,72.1
CMR,1997,84.7
COD,1997,97.1
COG,1997,80.2
COL,1997,25.7
COM,1997,72.9
CPV,1997,30.5
CRI,1997,33.6
CSS,1997,18.1383663366337
CUB,1997,36.8
CUW,1997,0.1
CYM,1997,0.0
CYP,1997,3.3
CZE,1997,5.7
DEU,1997,2.8
DJI,1997,32.0
DMA,1997,15.5
DNK,1997,8.1
DOM,1997,18.2
DZA,1997,0.5
EAP,1997,32.0470707686753
EAR,1997,31.6322153797901
EAS,1997,23.002214299819
ECA,1997,7.44847406872738
ECS,1997,7.36744518761315
ECU,1997,16.6
EGY,1997,8.6
EMU,1997,7.41974161301254
ERI,1997,77.6
ESP,1997,9.2
EST,1997,20.0
ETH,1997,95.8
EUU,1997,8.48838506069868
FCS,1997,46.2901745816512
FIN,1997,28.8
FJI,1997,51.6
FRA,1997,10.0
FRO,1997,3.3
FSM,1997,0.8
GAB,1997,70.0
GBR,1997,1.0
GEO,1997,44.4
GHA,1997,78.3
GIB,1997,0.0
GIN,1997,85.2
GMB,1997,58.7
GNB,1997,88.4
GNQ,1997,63.6
GRC,1997,8.0
GRD,1997,8.3
GRL,1997,9.2
GTM,1997,65.1
GUM,1997,0.4
GUY,1997,27.4
HIC,1997,6.52566243276012
HKG,1997,0.1
HND,1997,65.4
HPC,1997,86.0746875498485
HRV,1997,29.1
HTI,1997,84.6
HUN,1997,5.2
IBD,1997,23.557685305945
IBT,1997,29.1145563313128
IDA,1997,69.16927094044
IDB,1997,60.8632318291423
IDN,1997,47.6
IDX,1997,77.733140644978
IND,1997,47.9
IRL,1997,1.9
IRN,1997,0.9
IRQ,1997,0.4
ISL,1997,54.9
ISR,1997,5.7
ITA,1997,4.8
JAM,1997,12.9
JOR,1997,2.1
JPN,1997,3.8
KAZ,1997,1.7
KEN,1997,78.1
KGZ,1997,28.8
KHM,1997,82.2
KIR,1997,57.5
KNA,1997,33.9
KOR,1997,0.7
KWT,1997,0.0
LAC,1997,30.2879780550587
LAO,1997,84.6
LBN,1997,4.4
LBR,1997,88.1
LBY,1997,2.1
LCA,1997,27.7
LCN,1997,28.6451891036733
LDC,1997,84.3262132990133
LIC,1997,69.092572715511
LIE,1997,53.2
LKA,1997,65.9
LMC,1997,52.638278037263
LMY,1997,34.1593026457169
LSO,1997,50.6
LTE,1997,21.7012789905661
LTU,1997,11.6
LUX,1997,4.4
LVA,1997,32.9
MAC,1997,0.2
MAR,1997,18.8
MDA,1997,3.9
MDG,1997,83.1
MDV,1997,2.7
MEA,1997,2.45832937786065
MEX,1997,12.7
MHL,1997,19.7
MIC,1997,32.5770802600495
MKD,1997,15.9
MLI,1997,84.6
MLT,1997,0.0
MMR,1997,85.2
MNA,1997,3.43156186524915
MNG,1997,3.4
MNP,1997,0.0
MOZ,1997,92.6
MRT,1997,43.8
MUS,1997,36.5
MWI,1997,81.2
MYS,1997,4.2
NAC,1997,6.43319578738392
NAM,1997,30.6
NCL,1997,8.0
NER,1997,93.5
NGA,1997,85.6
NIC,1997,62.8
NLD,1997,1.5
NOR,1997,58.8
NPL,1997,90.7
NRU,1997,0.0
NZL,1997,25.9
OED,1997,7.41417172023064
OMN,1997,0.0
OSS,1997,28.124815542458
PAK,1997,51.9
PAN,1997,36.5
PER,1997,31.7
PHL,1997,33.4
PLW,1997,0.0
PNG,1997,68.7
POL,1997,6.0
PRE,1997,78.4000040366686
PRI,1997,0.5
PRK,1997,9.6
PRT,1997,24.6
PRY,1997,69.5
PSE,1997,17.2
PSS,1997,43.0363215258856
PST,1997,6.68268338803571
PYF,1997,7.4
QAT,1997,0.1
ROU,1997,15.8
RUS,1997,3.8
RWA,1997,91.1
SAS,1997,50.3042011966257
SAU,1997,0.0
SDN,1997,80.5
SEN,1997,50.7
SGP,1997,0.4
SLB,1997,53.1
SLE,1997,94.5
SLV,1997,53.0
SOM,1997,91.7
SRB,1997,15.2
SSA,1997,71.6362963606596
SSF,1997,71.6210268204139
SST,1997,27.6737161223072
STP,1997,56.1
SVK,1997,3.9
SVN,1997,10.2
SWE,1997,35.5
SWZ,1997,55.0
SYC,1997,2.1
SYR,1997,1.7
TCA,1997,0.5
TCD,1997,88.9
TEA,1997,32.4062270408543
TEC,1997,5.87647845146333
TGO,1997,79.6
THA,1997,21.1
TJK,1997,56.8
TKM,1997,0.0
TLA,1997,28.6595533726678
TMN,1997,3.38047238288028
TON,1997,1.3
TSA,1997,50.3042011966257
TSS,1997,71.6210268204139
TTO,1997,0.9
TUN,1997,14.4
TUR,1997,20.7
TUV,1997,0.0
TZA,1997,92.7
UGA,1997,95.9
UKR,1997,1.0
UMC,1997,24.9910897667894
URY,1997,37.7
USA,1997,4.5
UZB,1997,1.4
VCT,1997,8.8
VEN,1997,13.9
VGB,1997,1.0
VIR,1997,0.5
VNM,1997,60.5
VUT,1997,46.7
WLD,1997,17.4728657695266
WSM,1997,59.1
YEM,1997,1.1
ZAF,1997,17.1
ZMB,1997,87.0
ZWE,1997,67.4
ABW,1998,0.2
AFE,1998,64.014146462445
AFG,1998,38.0
AFW,1998,84.6352283140743
AGO,1998,76.4
ALB,1998,49.9
AND,1998,14.2
ARB,1998,6.8243472763399
ARE,1998,0.1
ARG,1998,9.6
ARM,1998,9.4
ASM,1998,0.0
ATG,1998,0.0
AUS,1998,8.6
AUT,1998,24.5
AZE,1998,2.5
BDI,1998,93.2
BEL,1998,1.3
BEN,1998,79.6
BFA,1998,84.1
BGD,1998,60.2
BGR,1998,5.8
BHR,1998,0.0
BHS,1998,0.0
BIH,1998,26.7
BLR,1998,4.1
BLZ,1998,35.3
BMU,1998,0.4
BOL,1998,30.6
BRA,1998,43.8
BRB,1998,10.6
BRN,1998,0.0
BTN,1998,91.5
BWA,1998,39.2
CAF,1998,89.0
CAN,1998,22.0
CEB,1998,9.46685823141914
CHE,1998,17.1
CHL,1998,29.8
CHN,1998,29.5
CIV,1998,73.4
CMR,1998,84.5
COD,1998,96.8
COG,1998,79.7
COL,1998,25.8
COM,1998,71.5
CPV,1998,30.0
CRI,1998,28.9
CSS,1998,16.4561384976526
CUB,1998,34.8
CUW,1998,0.1
CYM,1998,0.0
CYP,1998,3.2
CZE,1998,6.0
DEU,1998,3.0
DJI,1998,29.6
DMA,1998,15.0
DNK,1998,8.5
DOM,1998,20.4
DZA,1998,0.5
EAP,1998,31.9182616220479
EAR,1998,31.4856676005658
EAS,1998,23.1480094348702
ECA,1998,7.78889036486008
ECS,1998,7.49194038543657
ECU,1998,18.2
EGY,1998,8.5
EMU,1998,7.47699109518641
ERI,1998,75.0
ESP,1998,8.9
EST,1998,17.9
ETH,1998,95.7
EUU,1998,8.61304801433633
FCS,1998,48.2224646073144
FIN,1998,30.5
FJI,1998,45.4
FRA,1998,9.7
FRO,1998,3.1
FSM,1998,0.8
GAB,1998,69.7
GBR,1998,1.0
GEO,1998,47.5
GHA,1998,73.6
GIB,1998,0.0
GIN,1998,84.3
GMB,1998,57.5
GNB,1998,89.0
GNQ,1998,58.2
GRC,1998,7.6
GRD,1998,10.2
GRL,1998,9.3
GTM,1998,62.0
GUM,1998,0.4
GUY,1998,27.6
HIC,1998,6.57662355701202
HKG,1998,0.1
HND,1998,62.9
HPC,1998,85.8993379251635
HRV,1998,28.1
HTI,1998,83.3
HUN,1998,5.2
IBD,1998,23.7363988158255
IBT,1998,29.3461300653051
IDA,1998,68.2174478409519
IDB,1998,59.6725538205673
IDN,1998,48.9
IDX,1998,77.1070804553506
IND,1998,48.0
IRL,1998,2.3
IRN,1998,0.8
IRQ,1998,0.4
ISL,1998,57.2
ISR,1998,6.1
ITA,1998,4.8
JAM,1998,10.5
JOR,1998,2.2
JPN,1998,3.8
KAZ,1998,1.5
KEN,1998,77.9
KGZ,1998,25.1
KHM,1998,81.3
KIR,1998,59.1
KNA,1998,32.0
KOR,1998,0.9
KWT,1998,0.0
LAC,1998,30.3058290472518
LAO,1998,86.6
LBN,1998,5.5
LBR,1998,88.5
LBY,1998,2.1
LCA,1998,25.1
LCN,1998,28.6285005429537
LDC,1998,84.3792602899517
LIC,1998,69.5857608543254
LIE,1998,52.6
LKA,1998,64.2
LMC,1998,52.2774080075932
LMY,1998,34.2947332046912
LSO,1998,50.6
LTE,1998,21.6906003393957
LTU,1998,12.9
LUX,1998,6.7
LVA,1998,35.4
MAC,1998,0.2
MAR,1998,17.6
MDA,1998,4.1
MDG,1998,82.7
MDV,1998,3.0
MEA,1998,2.41636548111992
MEX,1998,12.2
MHL,1998,19.6
MIC,1998,32.669787284864
MKD,1998,15.1
MLI,1998,84.8
MLT,1998,0.0
MMR,1998,83.4
MNA,1998,3.40557923505006
MNG,1998,3.7
MNP,1998,0.0
MOZ,1998,94.0
MRT,1998,46.0
MUS,1998,33.5
MWI,1998,81.9
MYS,1998,4.5
NAC,1998,6.4393821548044
NAM,1998,31.7
NCL,1998,8.5
NER,1998,93.1
NGA,1998,87.2
NIC,1998,60.5
NLD,1998,1.6
NOR,1998,59.5
NPL,1998,90.5
NRU,1998,0.0
NZL,1998,27.3
OED,1998,7.50245746464093
OMN,1998,0.0
OSS,1998,28.2517534306251
PAK,1998,51.6
PAN,1998,31.4
PER,1998,39.4
PHL,1998,32.8
PLW,1998,0.0
PNG,1998,67.7
POL,1998,6.5
PRE,1998,79.2992670678882
PRI,1998,0.5
PRK,1998,9.9
PRT,1998,22.4
PRY,1998,67.4
PSE,1998,16.4
PSS,1998,39.5824347826087
PST,1998,6.78505498271107
PYF,1998,10.1
QAT,1998,0.1
ROU,1998,16.3
RUS,1998,3.6
RWA,1998,90.8
SAS,1998,50.2951079442264
SAU,1998,0.0
SDN,1998,81.9
SEN,1998,48.0
SGP,1998,0.4
SLB,1998,52.5
SLE,1998,94.6
SLV,1998,51.7
SOM,1998,92.5
SRB,1998,15.5
SSA,1998,72.3222151307037
SSF,1998,72.3057598633953
SST,1998,27.1908033863165
STP,1998,55.1
SVK,1998,3.6
SVN,1998,11.1
SWE,1998,35.5
SWZ,1998,56.8
SYC,1998,1.9
SYR,1998,1.6
TCA,1998,0.5
TCD,1998,88.9
TEA,1998,32.2527206745466
TEC,1998,5.96863076400679
TGO,1998,77.8
THA,1998,21.5
TJK,1998,55.8
TKM,1998,0.1
TLA,1998,28.7002672287299
TMN,1998,3.35549035495472
TON,1998,1.2
TSA,1998,50.2951079442264
TSS,1998,72.3057598633953
TTO,1998,0.9
TUN,1998,14.5
TUR,1998,21.5
TUV,1998,0.0
TZA,1998,93.1
UGA,1998,95.4
UKR,1998,1.6
UMC,1998,25.0875233090582
URY,1998,36.9
USA,1998,4.5
UZB,1998,1.2
VCT,1998,7.2
VEN,1998,13.7
VGB,1998,1.0
VIR,1998,0.5
VNM,1998,59.2
VUT,1998,49.3
WLD,1998,17.6312834957394
WSM,1998,58.0
YEM,1998,1.1
ZAF,1998,17.3
ZMB,1998,87.8
ZWE,1998,67.8
ABW,1999,0.2
AFE,1999,65.0979934122674
AFG,1999,43.4
AFW,1999,84.0308933785641
AGO,1999,72.8
ALB,1999,42.6
AND,1999,14.3
ARB,1999,6.81629239839438
ARE,1999,0.1
ARG,1999,8.8
ARM,1999,8.4
ASM,1999,0.0
ATG,1999,0.0
AUS,1999,8.5
AUT,1999,26.5
AZE,1999,2.1
BDI,1999,93.8
BEL,1999,1.4
BEN,1999,76.9
BFA,1999,83.1
BGD,1999,60.5
BGR,1999,6.6
BHR,1999,0.0
BHS,1999,0.0
BIH,1999,28.4
BLR,1999,4.5
BLZ,1999,35.9
BMU,1999,0.5
BOL,1999,30.8
BRA,1999,44.0
BRB,1999,11.3
BRN,1999,0.0
BTN,1999,91.6
BWA,1999,41.6
CAF,1999,89.0
CAN,1999,22.2
CEB,1999,9.73253598271612
CHE,1999,18.4
CHL,1999,29.1
CHN,1999,30.3
CIV,1999,61.9
CMR,1999,86.2
COD,1999,97.0
COG,1999,77.0
COL,1999,29.0
COM,1999,71.1
CPV,1999,26.9
CRI,1999,29.9
CSS,1999,16.0739841089671
CUB,1999,33.7
CUW,1999,0.1
CYM,1999,0.0
CYP,1999,3.2
CZE,1999,6.5
DEU,1999,3.3
DJI,1999,29.6
DMA,1999,14.1
DNK,1999,9.1
DOM,1999,19.9
DZA,1999,0.5
EAP,1999,32.249200665887
EAR,1999,31.0201141931511
EAS,1999,22.9875258340472
ECA,1999,7.90271715888001
ECS,1999,7.55272002936935
ECU,1999,19.6
EGY,1999,8.8
EMU,1999,7.51049898030718
ERI,1999,76.1
ESP,1999,7.7
EST,1999,20.0
ETH,1999,95.8
EUU,1999,8.62394585933765
FCS,1999,49.0717619676232
FIN,1999,30.2
FJI,1999,54.2
FRA,1999,9.8
FRO,1999,2.8
FSM,1999,0.6
GAB,1999,71.3
GBR,1999,0.9
GEO,1999,49.7
GHA,1999,72.8
GIB,1999,0.0
GIN,1999,86.3
GMB,1999,56.3
GNB,1999,88.1
GNQ,1999,54.6
GRC,1999,8.0
GRD,1999,10.3
GRL,1999,9.4
GTM,1999,64.5
GUM,1999,0.4
GUY,1999,26.6
HIC,1999,6.99534199677913
HKG,1999,0.1
HND,1999,53.9
HPC,1999,85.4347028856165
HRV,1999,27.8
HTI,1999,82.0
HUN,1999,5.2
IBD,1999,23.874475246412
IBT,1999,29.5878586164086
IDA,1999,67.9901069974928
IDB,1999,59.1933504648464
IDN,1999,45.8
IDX,1999,77.1697943892896
IND,1999,47.1
IRL,1999,2.1
IRN,1999,0.6
IRQ,1999,0.4
ISL,1999,59.8
ISR,1999,5.9
ITA,1999,5.0
JAM,1999,10.0
JOR,1999,2.2
JPN,1999,3.7
KAZ,1999,1.8
